Index,X_pixel,Y_pixel,I,J,Albedo
764,-37.35442729739888,-57.01604118202761,8,25,153
764,-37.35442729739888,-56.652889744674816,8,26,135
764,-37.35442729739888,-56.28973830732202,8,27,62
764,-37.462084508881574,-66.09482711584748,9,0,98
764,-37.462084508881574,-63.55276705437791,9,7,143
764,-37.462084508881574,-63.18961561702512,9,8,155
764,-37.462084508881574,-62.46331274231953,9,10,150
764,-37.462084508881574,-62.10016130496673,9,11,169
764,-37.462084508881574,-61.010706992908354,9,14,188
764,-37.462084508881574,-60.28440411820276,9,16,161
764,-37.462084508881574,-59.92125268084997,9,17,124
764,-37.462084508881574,-59.55810124349717,9,18,164
764,-37.462084508881574,-58.46864693143879,9,21,179
764,-37.462084508881574,-58.10549549408599,9,22,169
764,-37.462084508881574,-57.7423440567332,9,23,162
764,-37.462084508881574,-57.379192619380404,9,24,160
764,-37.462084508881574,-57.01604118202761,9,25,146
764,-37.462084508881574,-56.652889744674816,9,26,117
764,-37.462084508881574,-56.28973830732202,9,27,90
764,-37.462084508881574,-55.92658686996923,9,28,35
764,-37.56974172036428,-66.09482711584748,10,0,131
764,-37.56974172036428,-64.6422213664363,10,4,186
764,-37.56974172036428,-63.55276705437791,10,7,188
764,-37.56974172036428,-63.18961561702512,10,8,188
764,-37.56974172036428,-62.46331274231953,10,10,188
764,-37.56974172036428,-62.10016130496673,10,11,148
764,-37.56974172036428,-61.73700986761394,10,12,183
764,-37.56974172036428,-61.373858430261144,10,13,188
764,-37.56974172036428,-59.92125268084997,10,17,131
764,-37.56974172036428,-59.55810124349717,10,18,131
764,-37.56974172036428,-58.10549549408599,10,22,163
764,-37.56974172036428,-57.7423440567332,10,23,172
764,-37.56974172036428,-57.379192619380404,10,24,150
764,-37.56974172036428,-57.01604118202761,10,25,136
764,-37.56974172036428,-56.652889744674816,10,26,102
764,-37.56974172036428,-56.28973830732202,10,27,90
764,-37.56974172036428,-55.92658686996923,10,28,39
764,-37.67739893184698,-66.09482711584748,11,0,156
764,-37.67739893184698,-62.82646417967232,11,9,189
764,-37.67739893184698,-62.46331274231953,11,10,189
764,-37.67739893184698,-62.10016130496673,11,11,177
764,-37.67739893184698,-61.73700986761394,11,12,170
764,-37.67739893184698,-61.373858430261144,11,13,178
764,-37.67739893184698,-61.010706992908354,11,14,176
764,-37.67739893184698,-60.647555555555556,11,15,178
764,-37.67739893184698,-60.28440411820276,11,16,188
764,-37.67739893184698,-59.92125268084997,11,17,150
764,-37.67739893184698,-59.55810124349717,11,18,158
764,-37.67739893184698,-59.19494980614438,11,19,187
764,-37.67739893184698,-58.10549549408599,11,22,171
764,-37.67739893184698,-57.7423440567332,11,23,174
764,-37.67739893184698,-57.379192619380404,11,24,162
764,-37.67739893184698,-57.01604118202761,11,25,129
764,-37.67739893184698,-56.652889744674816,11,26,102
764,-37.67739893184698,-56.28973830732202,11,27,84
764,-37.67739893184698,-55.92658686996923,11,28,42
764,-37.785056143329676,-66.09482711584748,12,0,163
764,-37.785056143329676,-62.46331274231953,12,10,186
764,-37.785056143329676,-62.10016130496673,12,11,187
764,-37.785056143329676,-61.73700986761394,12,12,173
764,-37.785056143329676,-61.373858430261144,12,13,159
764,-37.785056143329676,-61.010706992908354,12,14,171
764,-37.785056143329676,-60.647555555555556,12,15,183
764,-37.785056143329676,-60.28440411820276,12,16,154
764,-37.785056143329676,-59.92125268084997,12,17,156
764,-37.785056143329676,-59.55810124349717,12,18,156
764,-37.785056143329676,-59.19494980614438,12,19,181
764,-37.785056143329676,-58.83179836879158,12,20,181
764,-37.785056143329676,-57.7423440567332,12,23,176
764,-37.785056143329676,-57.379192619380404,12,24,165
764,-37.785056143329676,-57.01604118202761,12,25,136
764,-37.785056143329676,-56.652889744674816,12,26,102
764,-37.785056143329676,-56.28973830732202,12,27,103
764,-37.785056143329676,-55.92658686996923,12,28,42
764,-37.89271335481238,-66.09482711584748,13,0,160
764,-37.89271335481238,-62.46331274231953,13,10,189
764,-37.89271335481238,-62.10016130496673,13,11,183
764,-37.89271335481238,-61.73700986761394,13,12,183
764,-37.89271335481238,-61.373858430261144,13,13,159
764,-37.89271335481238,-61.010706992908354,13,14,161
764,-37.89271335481238,-60.647555555555556,13,15,167
764,-37.89271335481238,-60.28440411820276,13,16,181
764,-37.89271335481238,-59.92125268084997,13,17,147
764,-37.89271335481238,-59.55810124349717,13,18,128
764,-37.89271335481238,-59.19494980614438,13,19,178
764,-37.89271335481238,-58.83179836879158,13,20,178
764,-37.89271335481238,-58.46864693143879,13,21,174
764,-37.89271335481238,-57.379192619380404,13,24,167
764,-37.89271335481238,-57.01604118202761,13,25,130
764,-37.89271335481238,-56.652889744674816,13,26,125
764,-37.89271335481238,-56.28973830732202,13,27,93
764,-38.000370566295075,-66.09482711584748,14,0,139
764,-38.000370566295075,-62.10016130496673,14,11,188
764,-38.000370566295075,-61.373858430261144,14,13,169
764,-38.000370566295075,-61.010706992908354,14,14,157
764,-38.000370566295075,-60.647555555555556,14,15,148
764,-38.000370566295075,-60.28440411820276,14,16,167
764,-38.000370566295075,-59.92125268084997,14,17,159
764,-38.000370566295075,-59.55810124349717,14,18,162
764,-38.000370566295075,-59.19494980614438,14,19,168
764,-38.000370566295075,-58.46864693143879,14,21,167
764,-38.000370566295075,-58.10549549408599,14,22,183
764,-38.000370566295075,-57.379192619380404,14,24,183
764,-38.000370566295075,-57.01604118202761,14,25,143
764,-38.000370566295075,-56.652889744674816,14,26,111
764,-38.000370566295075,-56.28973830732202,14,27,76
764,-38.10802777777778,-66.09482711584748,15,0,93
764,-38.10802777777778,-62.10016130496673,15,11,183
764,-38.10802777777778,-61.373858430261144,15,13,185
764,-38.10802777777778,-61.010706992908354,15,14,172
764,-38.10802777777778,-60.647555555555556,15,15,140
764,-38.10802777777778,-60.28440411820276,15,16,143
764,-38.10802777777778,-59.92125268084997,15,17,150
764,-38.10802777777778,-59.55810124349717,15,18,181
764,-38.10802777777778,-59.19494980614438,15,19,171
764,-38.10802777777778,-58.46864693143879,15,21,159
764,-38.10802777777778,-58.10549549408599,15,22,159
764,-38.10802777777778,-57.01604118202761,15,25,169
764,-38.10802777777778,-56.652889744674816,15,26,102
764,-38.10802777777778,-56.28973830732202,15,27,52
764,-38.21568498926048,-66.09482711584748,16,0,39
764,-38.21568498926048,-63.18961561702512,16,8,188
764,-38.21568498926048,-61.373858430261144,16,13,183
764,-38.21568498926048,-61.010706992908354,16,14,177
764,-38.21568498926048,-60.647555555555556,16,15,162
764,-38.21568498926048,-60.28440411820276,16,16,145
764,-38.21568498926048,-59.92125268084997,16,17,134
764,-38.21568498926048,-59.55810124349717,16,18,173
764,-38.21568498926048,-59.19494980614438,16,19,189
764,-38.21568498926048,-58.83179836879158,16,20,152
764,-38.21568498926048,-58.46864693143879,16,21,173
764,-38.21568498926048,-58.10549549408599,16,22,141
764,-38.21568498926048,-57.7423440567332,16,23,157
764,-38.21568498926048,-56.652889744674816,16,26,116
764,-38.21568498926048,-56.28973830732202,16,27,36
764,-38.32334220074318,-65.73167567849468,17,1,154
764,-38.32334220074318,-63.18961561702512,17,8,186
764,-38.32334220074318,-62.82646417967232,17,9,186
764,-38.32334220074318,-61.373858430261144,17,13,178
764,-38.32334220074318,-61.010706992908354,17,14,175
764,-38.32334220074318,-60.647555555555556,17,15,171
764,-38.32334220074318,-60.28440411820276,17,16,162
764,-38.32334220074318,-59.92125268084997,17,17,132
764,-38.32334220074318,-59.55810124349717,17,18,182
764,-38.32334220074318,-59.19494980614438,17,19,189
764,-38.32334220074318,-58.83179836879158,17,20,138
764,-38.32334220074318,-58.46864693143879,17,21,141
764,-38.32334220074318,-58.10549549408599,17,22,188
764,-38.32334220074318,-57.7423440567332,17,23,116
764,-38.32334220074318,-57.379192619380404,17,24,155
764,-38.32334220074318,-56.652889744674816,17,26,111
764,-38.43099941222588,-65.73167567849468,18,1,69
764,-38.43099941222588,-61.73700986761394,18,12,185
764,-38.43099941222588,-61.373858430261144,18,13,169
764,-38.43099941222588,-61.010706992908354,18,14,174
764,-38.43099941222588,-60.647555555555556,18,15,181
764,-38.43099941222588,-60.28440411820276,18,16,172
764,-38.43099941222588,-59.92125268084997,18,17,119
764,-38.43099941222588,-59.55810124349717,18,18,173
764,-38.43099941222588,-58.83179836879158,18,20,160
764,-38.43099941222588,-58.46864693143879,18,21,106
764,-38.43099941222588,-58.10549549408599,18,22,175
764,-38.43099941222588,-57.7423440567332,18,23,160
764,-38.43099941222588,-57.379192619380404,18,24,137
764,-38.43099941222588,-56.652889744674816,18,26,103
764,-38.538656623708576,-65.36852424114188,19,2,173
764,-38.538656623708576,-61.73700986761394,19,12,187
764,-38.538656623708576,-61.373858430261144,19,13,160
764,-38.538656623708576,-61.010706992908354,19,14,173
764,-38.538656623708576,-60.647555555555556,19,15,185
764,-38.538656623708576,-60.28440411820276,19,16,180
764,-38.538656623708576,-59.92125268084997,19,17,137
764,-38.538656623708576,-59.55810124349717,19,18,155
764,-38.538656623708576,-58.83179836879158,19,20,166
764,-38.538656623708576,-58.46864693143879,19,21,111
764,-38.538656623708576,-58.10549549408599,19,22,140
764,-38.538656623708576,-57.7423440567332,19,23,184
764,-38.538656623708576,-57.379192619380404,19,24,153
764,-38.538656623708576,-56.652889744674816,19,26,52
764,-38.64631383519128,-65.36852424114188,20,2,63
764,-38.64631383519128,-61.373858430261144,20,13,170
764,-38.64631383519128,-61.010706992908354,20,14,159
764,-38.64631383519128,-60.647555555555556,20,15,188
764,-38.64631383519128,-60.28440411820276,20,16,188
764,-38.64631383519128,-59.92125268084997,20,17,164
764,-38.64631383519128,-59.55810124349717,20,18,156
764,-38.64631383519128,-59.19494980614438,20,19,179
764,-38.64631383519128,-58.83179836879158,20,20,167
764,-38.64631383519128,-58.46864693143879,20,21,135
764,-38.64631383519128,-58.10549549408599,20,22,126
764,-38.64631383519128,-57.7423440567332,20,23,153
764,-38.64631383519128,-57.379192619380404,20,24,173
764,-38.64631383519128,-57.01604118202761,20,25,107
764,-38.75397104667398,-65.00537280378909,21,3,96
764,-38.75397104667398,-61.373858430261144,21,13,180
764,-38.75397104667398,-61.010706992908354,21,14,149
764,-38.75397104667398,-60.647555555555556,21,15,179
764,-38.75397104667398,-59.92125268084997,21,17,175
764,-38.75397104667398,-59.55810124349717,21,18,176
764,-38.75397104667398,-59.19494980614438,21,19,174
764,-38.75397104667398,-58.83179836879158,21,20,173
764,-38.75397104667398,-58.46864693143879,21,21,151
764,-38.75397104667398,-58.10549549408599,21,22,128
764,-38.75397104667398,-57.7423440567332,21,23,122
764,-38.75397104667398,-57.379192619380404,21,24,98
764,-38.86162825815668,-64.6422213664363,22,4,78
764,-38.86162825815668,-61.373858430261144,22,13,185
764,-38.86162825815668,-61.010706992908354,22,14,159
764,-38.86162825815668,-60.647555555555556,22,15,160
764,-38.86162825815668,-60.28440411820276,22,16,188
764,-38.86162825815668,-59.92125268084997,22,17,183
764,-38.86162825815668,-59.55810124349717,22,18,188
764,-38.86162825815668,-59.19494980614438,22,19,173
764,-38.86162825815668,-58.83179836879158,22,20,175
764,-38.86162825815668,-58.46864693143879,22,21,162
764,-38.86162825815668,-58.10549549408599,22,22,138
764,-38.86162825815668,-57.7423440567332,22,23,88
764,-38.96928546963938,-64.2790699290835,23,5,35
764,-38.96928546963938,-63.91591849173071,23,6,144
764,-38.96928546963938,-62.46331274231953,23,10,186
764,-38.96928546963938,-61.373858430261144,23,13,187
764,-38.96928546963938,-61.010706992908354,23,14,166
764,-38.96928546963938,-60.647555555555556,23,15,156
764,-38.96928546963938,-60.28440411820276,23,16,179
764,-38.96928546963938,-59.92125268084997,23,17,181
764,-38.96928546963938,-59.19494980614438,23,19,182
764,-38.96928546963938,-58.83179836879158,23,20,183
764,-38.96928546963938,-58.46864693143879,23,21,154
764,-38.96928546963938,-58.10549549408599,23,22,70
764,-39.07694268112208,-63.55276705437791,24,7,47
764,-39.07694268112208,-63.18961561702512,24,8,117
764,-39.07694268112208,-62.82646417967232,24,9,166
764,-39.07694268112208,-62.46331274231953,24,10,182
764,-39.07694268112208,-61.010706992908354,24,14,182
764,-39.07694268112208,-60.647555555555556,24,15,175
764,-39.07694268112208,-60.28440411820276,24,16,170
764,-39.07694268112208,-59.92125268084997,24,17,166
764,-39.07694268112208,-59.55810124349717,24,18,185
764,-39.07694268112208,-59.19494980614438,24,19,134
764,-39.07694268112208,-58.83179836879158,24,20,81
764,-39.18459989260478,-62.46331274231953,25,10,49
764,-39.18459989260478,-62.10016130496673,25,11,93
764,-39.18459989260478,-61.73700986761394,25,12,132
764,-39.18459989260478,-61.373858430261144,25,13,152
764,-39.18459989260478,-61.010706992908354,25,14,152
764,-39.18459989260478,-60.647555555555556,25,15,138
764,-39.18459989260478,-60.28440411820276,25,16,105
764,-39.18459989260478,-59.92125268084997,25,17,58
764,-39.18459989260478,-59.55810124349717,25,18,33
765,-36.69926453622402,-64.61848177736881,0,5,51
765,-36.69926453622402,-64.2554141551875,0,6,143
765,-36.69926453622402,-63.89234653300617,0,7,147
765,-36.69926453622402,-63.52927891082484,0,8,146
765,-36.69926453622402,-63.16621128864351,0,9,150
765,-36.69926453622402,-62.803143666462184,0,10,158
765,-36.69926453622402,-62.44007604428086,0,11,177
765,-36.69926453622402,-60.98780555555555,0,15,185
765,-36.69926453622402,-60.2616703111929,0,17,178
765,-36.69926453622402,-59.898602689011575,0,18,163
765,-36.69926453622402,-59.53553506683025,0,19,145
765,-36.69926453622402,-59.17246744464892,0,20,143
765,-36.69926453622402,-58.8093998224676,0,21,106
765,-36.69926453622402,-58.446332200286264,0,22,52
765,-36.806896900475756,-64.98154939955015,1,4,47
765,-36.806896900475756,-64.61848177736881,1,5,178
765,-36.806896900475756,-64.2554141551875,1,6,184
765,-36.806896900475756,-63.89234653300617,1,7,153
765,-36.806896900475756,-63.52927891082484,1,8,130
765,-36.806896900475756,-63.16621128864351,1,9,162
765,-36.806896900475756,-62.803143666462184,1,10,177
765,-36.806896900475756,-62.07700842209953,1,12,175
765,-36.806896900475756,-61.713940799918205,1,13,157
765,-36.806896900475756,-60.2616703111929,1,17,177
765,-36.806896900475756,-59.898602689011575,1,18,160
765,-36.806896900475756,-59.53553506683025,1,19,162
765,-36.806896900475756,-59.17246744464892,1,20,152
765,-36.806896900475756,-58.8093998224676,1,21,129
765,-36.806896900475756,-58.446332200286264,1,22,106
765,-36.806896900475756,-58.08326457810494,1,23,44
765,-36.914529264727484,-65.34461702173147,2,3,49
765,-36.914529264727484,-64.98154939955015,2,4,158
765,-36.914529264727484,-64.61848177736881,2,5,180
765,-36.914529264727484,-64.2554141551875,2,6,177
765,-36.914529264727484,-63.89234653300617,2,7,169
765,-36.914529264727484,-63.52927891082484,2,8,138
765,-36.914529264727484,-63.16621128864351,2,9,153
765,-36.914529264727484,-62.803143666462184,2,10,183
765,-36.914529264727484,-62.07700842209953,2,12,186
765,-36.914529264727484,-61.713940799918205,2,13,162
765,-36.914529264727484,-61.35087317773688,2,14,183
765,-36.914529264727484,-60.2616703111929,2,17,181
765,-36.914529264727484,-59.898602689011575,2,18,177
765,-36.914529264727484,-59.53553506683025,2,19,178
765,-36.914529264727484,-59.17246744464892,2,20,158
765,-36.914529264727484,-58.8093998224676,2,21,121
765,-36.914529264727484,-58.446332200286264,2,22,119
765,-36.914529264727484,-58.08326457810494,2,23,123
765,-36.914529264727484,-57.72019695592361,2,24,55
765,-37.02216162897922,-65.34461702173147,3,3,176
765,-37.02216162897922,-64.98154939955015,3,4,183
765,-37.02216162897922,-64.61848177736881,3,5,170
765,-37.02216162897922,-64.2554141551875,3,6,153
765,-37.02216162897922,-63.89234653300617,3,7,161
765,-37.02216162897922,-63.52927891082484,3,8,163
765,-37.02216162897922,-63.16621128864351,3,9,161
765,-37.02216162897922,-62.44007604428086,3,11,176
765,-37.02216162897922,-62.07700842209953,3,12,188
765,-37.02216162897922,-61.713940799918205,3,13,185
765,-37.02216162897922,-61.35087317773688,3,14,180
765,-37.02216162897922,-60.98780555555555,3,15,182
765,-37.02216162897922,-59.53553506683025,3,19,176
765,-37.02216162897922,-59.17246744464892,3,20,150
765,-37.02216162897922,-58.8093998224676,3,21,107
765,-37.02216162897922,-58.446332200286264,3,22,126
765,-37.02216162897922,-58.08326457810494,3,23,181
765,-37.02216162897922,-57.72019695592361,3,24,151
765,-37.02216162897922,-57.357129333742286,3,25,48
765,-37.12979399323095,-65.7076846439128,4,2,141
765,-37.12979399323095,-64.98154939955015,4,4,179
765,-37.12979399323095,-64.61848177736881,4,5,157
765,-37.12979399323095,-64.2554141551875,4,6,156
765,-37.12979399323095,-63.89234653300617,4,7,158
765,-37.12979399323095,-62.44007604428086,4,11,169
765,-37.12979399323095,-61.35087317773688,4,14,184
765,-37.12979399323095,-60.98780555555555,4,15,155
765,-37.12979399323095,-60.62473793337423,4,16,186
765,-37.12979399323095,-59.53553506683025,4,19,178
765,-37.12979399323095,-59.17246744464892,4,20,138
765,-37.12979399323095,-58.8093998224676,4,21,124
765,-37.12979399323095,-58.446332200286264,4,22,137
765,-37.12979399323095,-58.08326457810494,4,23,164
765,-37.12979399323095,-57.72019695592361,4,24,186
765,-37.12979399323095,-57.357129333742286,4,25,138
765,-37.12979399323095,-56.99406171156096,4,26,33
765,-37.23742635748268,-66.07075226609413,5,1,55
